Artist,Title,Album,Key,Tempo,Genre,Energy,CuePoints,Comment,Overall Volume
The Legion of Doom,Devil in a Blue Dress (Coheed and Cambria vs. Senses Fail),Incorporated,Bm,85.00,Psychedelic,7,5,Bm - 85.00 - 0000299C 000026FC 0001E354 00018887 00013E01 00013DA4 00008000 00008000 0000197C 00001A08,-7.2 dB
The Legion of Doom,Ebola in Memphis (Every Time I Die vs. Norma Jean),Incorporated,C#m,88.50,Psychedelic,7,4,C#m - 88.50 - 000030BB 0000357A 0000D30D 0000E049 000280B9 0002098A 00008000 00008000 00000272 00000272,-7.2 dB
The Legion of Doom,Icarus Underwater (Armor for Sleep vs. Hopesfall),Incorporated,A#m,155.00,Psychedelic,7,5,A#m - 155.00 - Bm minor (8m),-8.1 dB
The Legion of Doom,Lolita’s Medicine (From Autumn to Ashes vs. Dead Poetic),Incorporated,F#m,150.50,Psychedelic,7,8,F#m - 150.50 - 00002D56 000031C7 0000B626 0000D3C8 00015AC1 0002078B 00008000 00008000 000001A1 00000414,-7.3 dB
The Legion of Doom,My Holiday Burn (The Get Up Kids vs. Matchbook Romance),Incorporated,F,90.00,Psychedelic,8,8,F - 90.00 - 00002D29 000027F0 0000C479 0000B29B 0000849B 00030B0C 00008000 00008000 000001D0 000001B9,-6.9 dB
The Legion of Doom,Destroy All Vampires (My Chemical Romance vs. Static Lullaby),Incorporated,D#m,100.50,Psychedelic,7,7,D#m - 100.50 - Em minor (7m),-7.4 dB
The Legion of Doom,At Your Funeral for a Friend (Saves the Day vs. Funeral for a Friend),Incorporated,Cm,103.46,Psychedelic,7,8,Cm - 103.46 - 0000448E 00003D8F 0001018F 0001017A 0002E8F1 000137BE 00008000 00008000 00000488 000004A0,-6.4 dB
The Legion of Doom,I Know What You Buried Last Summer (Senses Fail vs. Taking Back Sunday),Incorporated,D,156.99,Unknown Genre,7,7,D - 156.99 - D major (3d),-8.9 dB
The Legion of Doom,Dottie in a Car Crash (The Get Up Kids vs. Thursday),Incorporated,Am,82.00,Remix,7,8,Am - 82.00 - 000025ED 000028DF 0000A893 0000A8B4 000270F1 000270F1 00008000 00008000 00007DB6 00007DB6,-8.6 dB
The Legion of Doom,Stupid Kill (Thrice vs. Alkaline Trio),Incorporated,D#m,128.00,Psychedelic,7,5,D#m - 128.00 - 00003373 00003BA2 000117EF 00013E79 0001A937 0001A937 00008000 00008000 000002FE 0000025B,-6.8 dB
The Legion of Doom,Dangerous Business Since 1979 (mewithoutYou vs. Underoath),Incorporated,G#m,79.50,Psychedelic,6,8,G#m - 79.50 - 00004378 000044F5 00018D49 00010D60 000154AE 0000ACCA 00008000 00008000 0000221A 00000DB2,-6.3 dB
The Legion of Doom,The Quiet Screaming (Dashboard Confessional vs. Brand New),Incorporated,F#,82.00,Psychedelic,6,8,F# - 82.00 - Dm major (8d),-8.0 dB
The Lion Faced Boy,Spanaway,A Tribute to the Movielife,C,82.50,Alternative,7,6,C - 82.50,-11.3 dB
The Madden Brothers,A Million Tears (One Heart),Before Volume 1,A#,130.00,,6,8,A# - 130.00 - B♭ major (11d),-10.5 dB
The Madden Brothers,Diamonds Feat Dirtywaters & ArkAngel,Before Volume 1,Cm,128.00,,7,8,Cm - 128.00 - G minor (11m),-6.9 dB
The Madden Brothers,Made It Happen Feat Billy Blue,Before Volume 1,Bm,88.00,,6,8,Bm - 88.00 - E minor (2m),-9.2 dB
The Madden Brothers,Doin' My Thing Feat Tayyib Ali,Before Volume 1,Dm,140.00,Hip Hop,7,8,Dm - 140.00 - D minor (12m),-9.0 dB
The Madden Brothers,Take Me Back to Teenage Crime Feat Rockie Fresh,Before Volume 1,Bm,128.00,,8,8,Bm - 128.00 - B minor (3m),-9.2 dB
The Madden Brothers,The Trees Feat The Cool Kids,Before Volume 1,Am,156.00,,5,8,Am - 156.00 - F# minor (4m),-8.7 dB
The Madden Brothers,The Right Track (So Cold) Feat Rockie Fresh,Before Volume 1,Am,86.00,,7,8,Am - 86.00 - A minor (1m),-9.1 dB
The Madden Brothers,Firetruck Feat Kreayshawn,Before Volume 1,F#m,141.00,Other,8,8,F#m - 141.00 - B minor (3m),-9.1 dB
The Madden Brothers,"Let Go Feat Mestizo, Hollywood Holt & Casey Veggies",Before Volume 1,Bm,90.00,,8,8,Bm - 90.00 - B minor (3m),-9.1 dB
The Madden Brothers,OHMYGOD (OMGMGK) Feat Machine Gun Kelly,Before Volume 1,Gm,140.01,Dance,7,8,Gm - 140.01 - G minor (11m),-8.5 dB
The Madden Brothers,In The Night Feat Wiz Khalifa & Detail,Before Volume 1,F#m,121.50,Pop,7,6,F#m - 121.50 - F# minor (4m),-7.4 dB
The Madden Brothers ,OHMYGOD (OMGMGK),Before Volume 1,Gm,140.01,Hip Hop,8,8,Gm - 140.01 - G minor (11m),-8.7 dB
The Morning Light,Clouds,The Morning Light,C,119.95,Alternative,7,8,C - 119.95,-7.7 dB
The Movielife,Hand Grenade,Welcome To The Family,D#,93.98,Alternative,7,7,D# - 93.98,-10.4 dB
The Movielife,Hey,Forty Hour Train Back To Penn,G#,90.15,Alternative,6,8,G# - 90.15,-9.6 dB
The Movielife,Jamaica Next,Forty Hour Train Back To Penn,C#,114.66,Alternative,7,4,C# - 114.66,-8.2 dB
The One Up Downstairs,Franco the Bull,The One Up Downstairs Ep,E,124.14,Alternative,3,8,E - 124.14,-10.1 dB
The Outer Gates,No Church In The Wild (Kanye West & Jay Z),Djent Rolls Deep,D#m,93.00,Djent,7,8,D#m - 93.00 - E♭ minor (7m),-14.2 dB
The Press War,Up to Me,A Tribute to the Movielife,D#,105.00,Alternative,7,7,D# - 105.00,-7.6 dB
The Real You,Don't Worry Baby,Rockin Romance,C#m,130.00,Rock,7,8,C#m - 130.00,-9.5 dB
The reason you cant sleep at night,Track 02,,D,110.44,,3,8,D - 110.44,-17.6 dB
The Receiving End of Sirens,"Bell, Book and Candle",Songs//2003,C#m,124.00,Alternative,7,7,C#m - 124.00,-15.0 dB
The Receiving End of Sirens,The Race,Songs//2003,C#m,116.61,Alternative,6,8,C#m - 116.61,-15.3 dB
The Return,Bottlerocket,Build Me a Reason,F#m,84.00,Punk,7,8,F#m - 84.00 - F# minor (4m),-13.6 dB
The Return,The Sleepers,Build Me a Reason,Bm,156.01,Punk,6,8,Bm - 156.01 - B minor (3m),-13.9 dB
The Return,Almost Midnight,Build Me a Reason,G,102.05,Punk,3,3,G - 102.05 - A minor (1m),-13.7 dB
The Return,Poloroid,Build Me a Reason,Bm,152.00,Punk,7,8,Bm - 152.00 - B minor (3m),-14.7 dB
The Return,Build Me a Reason,Build Me a Reason,Cm,80.99,Punk,7,8,Cm - 80.99 - C minor (10m),-14.0 dB
The Return,Ambition,Build Me a Reason,Am,109.98,Punk,7,6,Am - 109.98 - A minor (1m),-16.9 dB
The Return,Broken Record,Build Me a Reason,D,86.00,Punk,6,6,D - 86.00 - D major (3d),-14.4 dB
The Return,Aberdean,Build Me a Reason,Am,99.98,Punk,7,8,Am - 99.98 - A minor (1m),-12.6 dB
The Return,The Warning,Build Me a Reason,D,83.00,Punk,6,3,D - 83.00 - B minor (3m),-13.7 dB
The Return,Facing the Ghost,Build Me a Reason,G,124.17,Punk,7,8,G - 124.17 - E minor (2m),-13.6 dB
The Return,Without Water,Build Me a Reason,A,157.97,Punk,6,8,A - 157.97 - F# minor (4m),-13.0 dB
The Scene Aesthetic,Such Great Heights,Rockin Romance II,D,138.00,Rock,6,7,D - 138.00,-10.3 dB
The Scene Aesthetic,Hey,A Tribute to the Movielife,G#,80.00,Alternative,3,4,G# - 80.00,-11.8 dB
The Scene Aesthetic,Love Story,Rockin Romance,C#,135.01,Rock,4,8,C# - 135.01,-12.7 dB
The Spacepimps,What's My Age Again,Pacific Ridge Record's Heroes of Pop-punk (Limited Edition),G#,82.00,Pop,7,8,G# - 82.00,-10.3 dB
The Spotlight,Anthem Pt.2,Pacific Ridge Record's Heroes of Pop-punk (Limited Edition),C,105.00,Pop,6,8,C - 105.00,-10.3 dB
The Starting Line,Secret Society (intro) (Live At Studio 4),The Best Of Live At Studio 4,A#m,115.53,Alternative,4,1,A#m - 115.53,-7.6 dB
The Starting Line,Leaving (Live At Studio 4),The Best Of Live At Studio 4,A#,123.74,Alternative,6,6,A# - 123.74,-7.0 dB
The Starting Line,"Thanks, You're The Best",The Early Years,B,113.67,Alternative,6,3,B - 113.67,-10.4 dB
The Starting Line,Given the Chance (Live At Studio 4),The Best Of Live At Studio 4,A#,97.00,Alternative,7,8,A# - 97.00,-7.2 dB
The Starting Line,The Drama Summer (Live At Studio 4),The Best Of Live At Studio 4,D,116.20,Alternative,3,7,D - 116.20,-11.9 dB
The Starting Line,"Decisions, Decisions (Album Version)",Say It Like You Mean It,G,89.50,Rock,8,7,G - 89.50,-8.2 dB
The Starting Line,Saddest Girl Story (Album Version),Say It Like You Mean It,D#,103.71,Rock,7,8,D# - 103.71,-7.3 dB
The Starting Line,Left Coast Envy (Album Version),Say It Like You Mean It,B,91.00,Rock,7,8,B - 91.00,-8.6 dB
The Starting Line,The Drama Summer (Album Version),Say It Like You Mean It,D,108.66,Rock,5,8,D - 108.66,-12.6 dB
The Starting Line,This Ride (Album Version),Say It Like You Mean It,G,97.50,Rock,7,7,G - 97.50,-8.4 dB
The Starting Line,Up & Go (Live At Studio 4),The Best Of Live At Studio 4,D#,86.00,Alternative,6,8,D# - 86.00,-6.9 dB
The Starting Line,"Almost There, Going Nowhere (Live At Studio 4)",The Best Of Live At Studio 4,D#,120.02,Alternative,7,3,D# - 120.02,-6.7 dB
The Starting Line,A Goodnight's Sleep (Live At Studio 4),The Best Of Live At Studio 4,D#,144.01,Alternative,6,8,D# - 144.01,-7.2 dB
The Starting Line,Luck (Live At Studio 4),The Best Of Live At Studio 4,D#,156.00,Alternative,6,6,D# - 156.00,-6.8 dB
The Starting Line,Left Coast Envy (Live At Studio 4),The Best Of Live At Studio 4,A#,92.01,Alternative,5,4,A# - 92.01,-7.4 dB
The Starting Line,Hello Houston (Live At Studio 4),The Best Of Live At Studio 4,A#,94.00,Alternative,7,7,A# - 94.00,-6.9 dB
The Starting Line,"Decisions, Decisions (Live At Studio 4)",The Best Of Live At Studio 4,F#,89.50,Alternative,6,8,F# - 89.50,-7.2 dB
The Starting Line,Cheek to Cheek (Live At Studio 4),The Best Of Live At Studio 4,E,82.00,Alternative,7,6,E - 82.00,-6.9 dB
The Starting Line,Quitter (Live At Studio 4),The Best Of Live At Studio 4,G#,104.99,Alternative,7,8,G# - 104.99,-6.8 dB
The Starting Line,Anyways (Live At Studio 4),The Best Of Live At Studio 4,E,130.01,Alternative,7,8,E - 130.01,-7.1 dB
The Starting Line,Make Yourself At Home (Live At Studio 4),The Best Of Live At Studio 4,A,83.44,Alternative,6,8,A - 83.44,-10.9 dB
The Starting Line,The Night Life (Live At Studio 4),The Best Of Live At Studio 4,A,133.79,Alternative,7,5,A - 133.79,-8.9 dB
The Starting Line,Greg's Last Day (Live At Studio 4),The Best Of Live At Studio 4,A#,109.18,Alternative,6,8,A# - 109.18,-7.1 dB
The Starting Line,The Best of Me (Live At Studio 4),The Best Of Live At Studio 4,D#,107.00,Alternative,7,8,D# - 107.00,-7.4 dB
The Starting Line,Luck,Anyways,D#,156.01,Alternative,7,5,D# - 156.01,-8.6 dB
The Starting Line,"Almost There, Going Nowhere",The Early Years,E,122.19,Alternative,7,8,E - 122.19,-8.9 dB
The Starting Line,Cheek To Cheek,The Early Years,F,143.31,Alternative,6,6,F - 143.31,-10.4 dB
The Starting Line,The Drama Summer,The Early Years,D,111.96,Alternative,4,3,D - 111.96,-14.9 dB
The Starting Line,Birch Hill,The Early Years,D,122.72,Alternative,7,8,D - 122.72,-9.3 dB
The Starting Line,Forever In A Day,The Early Years,D,122.48,Alternative,7,8,D - 122.48,-9.2 dB
The Starting Line,West Girl Scout Road,The Early Years,E,135.37,Alternative,7,3,E - 135.37,-10.2 dB
The Starting Line,Hold On,The Early Years,Em,153.49,Alternative,6,8,Em - 153.49,-12.4 dB
The Starting Line,Make Yourself At Home,The Make Yourself At Home - EP,A,88.00,Alternative,5,7,A - 88.00,-10.7 dB
The Starting Line,Selective,The Make Yourself At Home - EP,E,90.00,Alternative,5,3,E - 90.00,-11.7 dB
The Starting Line,Playing Favorites,The Make Yourself At Home - EP,A,85.00,Alternative,5,8,A - 85.00,-10.9 dB
The Starting Line,The Night Life,The Make Yourself At Home - EP,A,138.00,Alternative,7,3,A - 138.00,-10.0 dB
The Starting Line,The Best Of Me,The Make Yourself At Home - EP,E,100.00,Alternative,5,3,E - 100.00,-12.0 dB
The Starting Line,Lasting Impressions,The Make Yourself At Home - EP,B,97.48,Alternative,4,5,B - 97.48,-10.9 dB
The Starting Line,Leaving,With Hopes Of Starting Over,B,121.71,Alternative,7,8,B - 121.71,-8.1 dB
The Starting Line,Saddest Girl Story,With Hopes Of Starting Over,D,128.25,Alternative,7,8,D - 128.25,-7.8 dB
The Starting Line,Three's A Charm,With Hopes Of Starting Over,D,143.25,Alternative,7,8,D - 143.25,-7.6 dB
The Starting Line,Greg's Last Day,With Hopes Of Starting Over,B,105.75,Alternative,6,3,B - 105.75,-7.6 dB
The Starting Line,Nothing's Gonna Stop Us Now,With Hopes Of Starting Over,Em,110.08,Alternative,7,8,Em - 110.08,-7.6 dB
The Starting Line,1-02 21,Direction,D#,87.50,Alternative,7,8,D# - 87.50,-7.9 dB
The Starting Line,Leaving,Welcome To The Family,B,121.71,Alternative,7,8,B - 121.71,-8.6 dB
The Starting Line,Break Up Day,Welcome To The Family,C,119.15,Alternative,7,6,C - 119.15,-8.2 dB
The Starting Line,Hello Houston (Album Version),Say It Like You Mean It,B,94.00,Rock,7,8,B - 94.00,-7.2 dB
The Starting Line,Left Coast Envy,The Early Years,B,157.91,Alternative,5,8,B - 157.91,-9.7 dB
The Starting Line,Leaving,The Early Years,B,139.13,Alternative,6,5,B - 139.13,-9.9 dB
The Starting Line,Classic Jazz (Live At Studio 4),The Best Of Live At Studio 4,C#,129.20,Alternative,6,8,C# - 129.20,-7.2 dB
The Starting Line,Cheek To Cheek (Album Version),Say It Like You Mean It,F,80.01,Rock,7,7,F - 80.01,-8.3 dB
The Starting Line,Breakup Day,The Early Years,C,119.16,Alternative,6,6,C - 119.16,-9.9 dB
The Starting Line,A Goodnight's Sleep (Album Version),Say It Like You Mean It,E,142.00,Rock,7,8,E - 142.00,-8.5 dB
The Starting Line,Making Love To The Camera,Based On A True Story,E,102.45,Rock,8,6,E - 102.45,-10.1 dB
The Starting Line,Action,Based On A True Story,D#m,115.72,Rock,4,1,D#m - 115.72,-18.0 dB
The Starting Line,Stay Where I Can See You (Live At Studio 4),Based On A True Story Live At Studio 4,A,97.00,Alternative,7,6,A - 97.00,-7.1 dB
The Starting Line,Quitter,Anyways,G#,105.00,Alternative,7,8,G# - 105.00,-7.9 dB
The Starting Line,Anyways,Anyways,E,127.01,Alternative,7,8,E - 127.01,-8.6 dB
The Starting Line,Ready (Live At Studio 4),Based On A True Story Live At Studio 4,D,136.59,Alternative,6,7,D - 136.59,-9.3 dB
The Starting Line,The World (Live At Studio 4),Based On A True Story Live At Studio 4,D,139.99,Alternative,7,7,D - 139.99,-6.8 dB
The Starting Line,Inspired By The $,Based On A True Story,E,85.96,Rock,7,8,E - 85.96,-9.5 dB
The Starting Line,Cut! Print It (Live At Studio 4),Based On A True Story Live At Studio 4,F,100.99,Alternative,6,3,F - 100.99,-7.1 dB
The Starting Line,1-02 21,Direction,D#,87.50,Alternative,7,8,D# - 87.50,-7.9 dB
The Starting Line,Are You Alone,Direction,D#,144.00,Alternative,7,6,D# - 144.00,-8.1 dB
The Starting Line,Island,Direction,C#,111.00,Alternative,7,7,C# - 111.00,-8.0 dB
The Starting Line,Hurry,Direction,C#,137.00,Alternative,7,8,C# - 137.00,-8.1 dB
The Starting Line,Something Left To Give,Direction,G#,104.00,Alternative,6,8,G# - 104.00,-9.8 dB
The Starting Line,Birds,Direction,D#m,80.00,Alternative,7,8,D#m - 80.00,-7.8 dB
The Starting Line,Way With Words,Direction,B,89.00,Alternative,7,8,B - 89.00,-7.8 dB
The Starting Line,Direction,Direction,D#m,150.00,Alternative,7,4,D#m - 150.00,-7.8 dB
The Starting Line,I Could Be Wrong,Direction,F#,145.00,Alternative,7,8,F# - 145.00,-7.6 dB
The Starting Line,Bedroom Talk,Based On A True Story,A#,134.94,Rock,7,8,A# - 134.94,-9.3 dB
The Starting Line,Photography,Based On A True Story,D,139.94,Rock,5,4,D - 139.94,-9.7 dB
The Starting Line,Photography (Live At Studio 4),Based On A True Story Live At Studio 4,D,140.00,Alternative,5,6,D - 140.00,-8.1 dB
The Starting Line,Autography (Live At Studio 4),Based On A True Story Live At Studio 4,C,134.00,Alternative,7,8,C - 134.00,-6.8 dB
The Starting Line,Bedroom Talk (Live At Studio 4),Based On A True Story Live At Studio 4,A#,140.01,Alternative,7,8,A# - 140.01,-7.1 dB
The Starting Line,The B-List (Live At Studio 4),Based On A True Story Live At Studio 4,D#,98.01,Alternative,6,8,D# - 98.01,-7.1 dB
The Starting Line,"Surprise, Surprise (Live At Studio 4)",Based On A True Story Live At Studio 4,D#,129.03,Alternative,7,8,D# - 129.03,-6.7 dB
The Starting Line,Inspired by the $ (Live At Studio 4),Based On A True Story Live At Studio 4,Cm,86.00,Alternative,5,8,Cm - 86.00,-6.7 dB
The Starting Line,Making Love to the Camera (Live At Studio 4),Based On A True Story Live At Studio 4,D#,104.01,Alternative,7,6,D# - 104.01,-6.8 dB
The Starting Line,"Surprise, Surprise",Based On A True Story,D#,125.95,Rock,7,4,D# - 125.95,-9.0 dB
The Starting Line,Action? (Live At Studio 4),Based On A True Story Live At Studio 4,D#m,124.76,Alternative,3,1,D#m - 124.76,-10.6 dB
The Starting Line,Ready,Based On A True Story,D,139.94,Rock,6,5,D - 139.94,-11.2 dB
The Starting Line,The World,Based On A True Story,D,135.97,Rock,7,8,D - 135.97,-8.7 dB
The Starting Line,The B-List,Based On A True Story,D#,96.99,Rock,7,8,D# - 96.99,-9.1 dB
The Starting Line,Artistic License (Live At Studio 4),Based On A True Story Live At Studio 4,D,139.99,Alternative,5,3,D - 139.99,-6.9 dB
The Starting Line,Stay Where I Can See You,Based On A True Story,A,96.96,Rock,7,6,A - 96.96,-9.9 dB
The Starting Line,Artistic License,Based On A True Story,D,136.95,Rock,7,8,D - 136.95,-9.5 dB
The Starting Line,Autography,Based On A True Story,C,133.94,Rock,8,8,C - 133.94,-9.1 dB
The Starting Line,Cut! Print It,Based On A True Story,F,95.97,Rock,6,8,F - 95.97,-9.5 dB
The Starting Line,Somebody's Gonna Miss Us,Direction,D#m,116.67,Alternative,7,8,D#m - 116.67,-7.6 dB
The Starting Line,"Almost There, Going Nowhere (Album Version)",Say It Like You Mean It,E,121.50,Rock,7,8,E - 121.50,-7.3 dB
The Starting Line,Way With Words (Live At Studio 4),Direction Live At Studio 4,B,89.50,Alternative,7,8,B - 89.50,-7.4 dB
The Starting Line,Leaving (Album Version),Say It Like You Mean It,B,124.03,Rock,7,5,B - 124.03,-7.3 dB
The Starting Line,Given The Chance (Album Version),Say It Like You Mean It,B,97.00,Rock,8,8,B - 97.00,-8.2 dB
The Starting Line,Up And Go,Say It Like You Mean It,E,85.00,Rock,7,5,E - 85.00,-7.3 dB
The Starting Line,What You Want (Live At Studio 4),Direction Live At Studio 4,D#,125.50,Alternative,7,4,D# - 125.50,-6.9 dB
The Starting Line,Need to Love (Live At Studio 4),Direction Live At Studio 4,B,122.50,Alternative,7,5,B - 122.50,-8.4 dB
The Starting Line,Somebody's Gonna Miss Us (Live At Studio 4),Direction Live At Studio 4,D#m,87.50,Alternative,7,3,D#m - 87.50,-7.3 dB
The Starting Line,I Could Be Wrong (Live At Studio 4),Direction Live At Studio 4,F#,145.00,Alternative,7,8,F# - 145.00,-7.2 dB
The Starting Line,The Best Of Me,Say It Like You Mean It,E,107.00,Rock,7,5,E - 107.00,-8.2 dB
The Starting Line,Birds (Live At Studio 4),Direction Live At Studio 4,D#m,81.00,Alternative,6,8,D#m - 81.00,-7.2 dB
The Starting Line,What You Want,Direction,D#,125.00,Alternative,7,8,D# - 125.00,-7.9 dB
The Starting Line,Something Left to Give (Live At Studio 4),Direction Live At Studio 4,G#,156.03,Alternative,6,6,G# - 156.03,-9.2 dB
The Starting Line,Hurry (Live At Studio 4),Direction Live At Studio 4,C#,138.00,Alternative,7,7,C# - 138.00,-7.1 dB
The Starting Line,Island (Live At Studio 4),Direction Live At Studio 4,C#,111.50,Alternative,7,8,C# - 111.50,-7.6 dB
The Starting Line,Are You Alone (Live At Studio 4),Direction Live At Studio 4,D#,144.01,Alternative,7,8,D# - 144.01,-7.2 dB
The Starting Line,21 (Live At Studio 4),Direction Live At Studio 4,D#,87.51,Alternative,7,5,D# - 87.51,-7.0 dB
The Starting Line,Need To Love,Direction,B,122.00,Alternative,6,8,B - 122.00,-9.8 dB
The Starting Line,Direction (Live At Studio 4),Direction Live At Studio 4,F#,150.01,Alternative,7,7,F# - 150.01,-7.1 dB
The Story So Far,Loro,The Story so Far / Stick to Your Guns Split - EP,D#,136.00,Alternative,5,3,D# - 136.00,-9.0 dB
The Story So Far,Clairvoyant,The Story so Far / Stick to Your Guns Split - EP,G#,87.49,Alternative,3,8,G# - 87.49,-12.4 dB
The Strive,Anything Goes,Anything Goes,F#,84.00,Pop,7,8,F# - 84.00,-7.9 dB
The Surfaris,Wipeout,"Stranger Things: Soundtrack from the Netflix Series, Season 4",C,155.39,Soundtrack,4,8,C - 155.39,-15.6 dB
The Swellers,The Best I Ever Had,Good For Me,F,96.50,Alternative,7,5,F - 96.50,-8.6 dB
The University of Oklahoma Marching Band,Theme from Robin Hood,Pride of Oklahoma 1991,A#,138.44,Classical,4,8,A# - 138.44,-18.4 dB
The Used,Blue and Yellow,The Used,F,115.00,Alternative,7,8,F - 115.00,-9.8 dB
The Used,Surrender,Vulnerable (II),D,125.00,Alternative,7,8,D - 125.00,-9.4 dB
The Vaccines,Wanderlust,Back In Love City,Am,136.00,Alternative,7,6,Am - 136.00,-7.2 dB
The Wonder Years,Passing Through A Screen Door,The Greatest Generation,D#,111.98,Alternative,5,4,D# - 111.98,-9.5 dB
The Word Alive,Lighthouse,REAL.,E,151.01,Metal,7,8,E - 151.01,-9.2 dB
The Years Gone By,The Real Thing,Forever Comes Too Soon,C#,87.50,Rock,7,8,C# - 87.50,-8.4 dB
The Years Gone By,The Problem Is Always You,Forever Comes Too Soon,B,90.00,Rock,7,8,B - 90.00,-8.1 dB
The Years Gone By,One More Weekend,Forever Comes Too Soon,D,85.00,Rock,8,8,D - 85.00,-7.6 dB
The Years Gone By,Stay Close,Forever Comes Too Soon,C#,127.50,Rock,7,6,C# - 127.50,-8.5 dB
The Years Gone By,Tear Down The Stars,Forever Comes Too Soon,B,127.01,Rock,4,8,B - 127.01,-11.0 dB
The Years Gone By,Sunday's Best,Forever Comes Too Soon,D,138.00,Rock,7,8,D - 138.00,-8.4 dB
The Years Gone By,What Happens In ___ Stays In ___,Forever Comes Too Soon,D,107.51,Rock,7,5,D - 107.51,-8.1 dB
The Years Gone By,You Might As Well Be In Space,Forever Comes Too Soon,D,149.97,Rock,7,8,D - 149.97,-8.3 dB
The Years Gone By,Reckless,Forever Comes Too Soon,C#,85.00,Rock,8,7,C# - 85.00,-7.9 dB
The Years Gone By,"This Time, It's Our Time",Forever Comes Too Soon,C,85.00,Rock,7,3,C - 85.00,-7.9 dB
The Years Gone By,Follow Me Home,Forever Comes Too Soon,C,97.50,Rock,7,6,C - 97.50,-8.5 dB
The Years Gone By,"Tell Someone Else, I Don't Care",Forever Comes Too Soon,D,104.00,Rock,7,8,D - 104.00,-8.2 dB
Thebreathingbackwards,what i am (feat. guardin),blackheartemoji,F#,144.00,Rap/Hip Hop,5,5,F# - 144.00,-14.6 dB
Thebreathingbackwards,morning light (feat. the gnarly neighbors),blackheartemoji,D,100.00,Rap/Hip Hop,6,6,D - 100.00,-14.4 dB
Thebreathingbackwards,too long (feat. shinigami),SoundCloud 2018,A,139.99,Rap/Hip Hop,5,8,A - 139.99,-15.3 dB
theillest247,Adventure Club & San Holo - Collect Call vs Still Looking (Adventure Club Mashup),,D#m,139.90,,7,5,D#m - 139.90,-9.1 dB
There For Tomorrow,Ice Box,"Punk Goes Pop, Vol. 2",Cm,132.00,Alternative,7,8,Cm - 132.00,-10.5 dB
Therefore I Am,The Publicist,Escape,G#,94.50,Pop,7,8,G# - 94.50,-8.7 dB
Therefore I Am,45 Miles,Escape,G#m,150.00,Pop,6,4,G#m - 150.00,-10.4 dB
THETA,OPEN II,,G#m,120.03,,7,8,G#m - 120.03 - G♯m,-9.0 dB
THETA,OPEN,,G#m,120.02,,7,8,G#m - 120.02 - G♯m,-11.8 dB
Thieves And Villains,I Have Spread Some Love,Movement,F#,84.00,Rock,7,8,F# - 84.00,-9.8 dB
